source_material_id,source_material_id_orig,ref_code_seq,ref_code,nucl_acid_ext,nucl_acid_amp,lib_reads_seqd,lib_layout,target_gene,target_subfragment,ampl_size,pcr_primers,mid,adapters,pcr_cond,seq_quality_check,seq_meth,dna_conc,dna_conc_method,dna_quantity_after_extraction,analysis,run,reads_name,mock_pr,mock_eu,source_mat_id_an,url_seq,sop_seq
EMOBON_TZS_Ha_21,ARMS_TZS_ANG_210609_300622_MF100_ETOH_B,DBQ_AAOU,EMOBON00806,Quick-DNA Fecal/soil,,6600538,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,30,,2940,,,DBQ_AAOUOSTA_1_H3KVNDRX5.UDI361-BID17,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_TZS_Ha_22,ARMS_TZS_ANG_210609_300622_MF500_ETOH_A,,EMOBON00807,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,,,,,,,,,,,
EMOBON_TZS_Ha_22,ARMS_TZS_ANG_210609_300622_MF500_ETOH_A,,EMOBON00807,Quick-DNA Fecal/soil,,,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,,,,,,,,,,,
,ARMS_Laesoe1_210819-220815_MF100_A,DBQ_AASS,EMOBON00808,Quick-DNA Fecal/soil,,2898731,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,66.95,,6561.1,,,DBQ_AASSOSTA_2_H5FGYDRX5.UDI363-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Laesoe1_210819-220815_MF100_A,DBQ_AAOV,EMOBON00808,Quick-DNA Fecal/soil,,4267493,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,66.95,,6561.1,,,DBQ_AAOVOSTA_2_HW5CMDRX3.UDI313-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Laesoe1_210819-220815_MF500_A,DBQ_AAVV,EMOBON00809,Quick-DNA Fecal/soil,,2952949,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,7.18,,703.6,,,DBQ_AAVVOSTA_1_H3L7NDRX5.UDI315-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Laesoe1_210819-220815_MF500_A,DBQ_AAOW,EMOBON00809,Quick-DNA Fecal/soil,,6361051,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,7.18,,703.6,,,DBQ_AAOWOSTA_2_HW5CMDRX3.UDI301-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Laesoe1_210819-220815_SF40_A,DBQ_AASU,EMOBON00810,Quick-DNA Fecal/soil,,8503545,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,6.52,,639,,,DBQ_AASUOSTA_2_H5FGYDRX5.UDI292-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Laesoe1_210819-220815_SF40_A,DBQ_AAOX,EMOBON00810,Quick-DNA Fecal/soil,,6119953,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,6.52,,639,,,DBQ_AAOXOSTA_1_H3KVNDRX5.UDI337-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Laesoe2_210819-220815_MF100_A,DBQ_AASV,EMOBON00811,Quick-DNA Fecal/soil,,5508478,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.794,,161.4,,,DBQ_AASVOSTA_2_H5FGYDRX5.UDI304-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Laesoe2_210819-220815_MF100_A,DBQ_AAOY,EMOBON00811,Quick-DNA Fecal/soil,,8324979,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.794,,161.4,,,DBQ_AAOYOSTA_1_H3KVNDRX5.UDI290-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Laesoe2_210819-220815_MF500_A,DBQ_AASW,EMOBON00812,Quick-DNA Fecal/soil,,6300784,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,9.435,,849.1,,,DBQ_AASWOSTA_2_H5FGYDRX5.UDI316-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Laesoe2_210819-220815_MF500_A,DBQ_AAOZ,EMOBON00812,Quick-DNA Fecal/soil,,6489440,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,9.435,,849.1,,,DBQ_AAOZOSTA_1_H3KVNDRX5.UDI302-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Laesoe2_210819-220815_SF40_A,DBQ_AASX,EMOBON00813,Quick-DNA Fecal/soil,,8963033,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,51.52,,4636.8,,,DBQ_AASXOSTA_2_H5FGYDRX5.UDI328-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Laesoe2_210819-220815_SF40_A,DBQ_AAPA,EMOBON00813,Quick-DNA Fecal/soil,,5269886,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,51.52,,4636.8,,,DBQ_AAPAOSTA_1_H3KVNDRX5.UDI325-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Bodo_Ha_1,ARMS_Bodo_GStraM_SF50,Failed - STOP,EMOBON00814,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.207,,18.7,,,,,,,,
EMOBON_Bodo_Ha_1,ARMS_Bodo_GStraM_SF50,Failed - STOP,EMOBON00814,Quick-DNA Fecal/soil,,,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.207,,18.7,,,,,,,,
EMOBON_Bodo_Ha_5,ARMS_Bodo_GStraM_MF125,DBQ_AASZ,EMOBON00815,Quick-DNA Fecal/soil,,8872317,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,14.56,,1310.4,,,DBQ_AASZOSTA_1_H3L7NDRX5.UDI339-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Bodo_Ha_5,ARMS_Bodo_GStraM_MF125,DBQ_AAPC,EMOBON00815,Quick-DNA Fecal/soil,,5161551,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,14.56,,1310.4,,,DBQ_AAPCOSTA_1_H3KVNDRX5.UDI373-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Bodo_Ha_6,ARMS_Bodo_GStraM_MF500,DBQ_AATA,EMOBON00816,Quick-DNA Fecal/soil,,1510977,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.168,,465.1,,,DBQ_AATAOSTA_2_H5FGYDRX5.UDI363-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Bodo_Ha_6,ARMS_Bodo_GStraM_MF500,DBQ_AAPD,EMOBON00816,Quick-DNA Fecal/soil,,545698,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.168,,465.1,,,DBQ_AAPDOSTA_2_HW5CMDRX3.UDI313-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Bodo_Ha_4,ARMS_Bodo_GStraB_SF50,Failed - STOP,EMOBON00817,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.226,,20.3,,,,,,,,
EMOBON_Bodo_Ha_4,ARMS_Bodo_GStraB_SF50,DBQ_AASF,EMOBON00817,Quick-DNA Fecal/soil,,1316079,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.226,,20.3,,,DBQ_AASFOSTA_1_H3KVNDRX5.UDI349-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Bodo_Ha_2,ARMS_Bodo_GStraB_MF125,DBQ_AATC,EMOBON00818,Quick-DNA Fecal/soil,,1624733,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,13.198,,1187.8,,,DBQ_AATCOSTA_2_H5FGYDRX5.UDI292-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Bodo_Ha_2,ARMS_Bodo_GStraB_MF125,DBQ_AAPF,EMOBON00818,Quick-DNA Fecal/soil,,998741,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,13.198,,1187.8,,,DBQ_AAPFOSTA_1_H3KVNDRX5.UDI337-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Bodo_Ha_3,ARMS_Bodo_GStraB_MF500,DBQ_AATD,EMOBON00819,Quick-DNA Fecal/soil,,1605270,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11.894,,1070.5,,,DBQ_AATDOSTA_2_H5FGYDRX5.UDI304-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Bodo_Ha_3,ARMS_Bodo_GStraB_MF500,DBQ_AAPG,EMOBON00819,Quick-DNA Fecal/soil,,995777,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11.894,,1070.5,,,DBQ_AAPGOSTA_1_H3KVNDRX5.UDI290-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
